 ,secID,ticker,exchangeCD,secShortName,secFullName,industryVersionCD,industry,industryID,industrySymbol,intoDate,outDate,isNew,industryID1,industryName1,industryID2,industryName2
4437,002373.XSHE,2373,XSHE,千方科技,北京千方科技股份有限公司,10303,申万行业分类,10303250202,710202,2015/11/2,,1,1030325,计算机,103032502,计算机应用
4438,002373.XSHE,2373,XSHE,千方科技,北京千方科技股份有限公司,10303,申万行业分类,10303340301,470302,2010/3/1,2011/10/10,0,1030334,信息服务,103033403,计算机应用
4439,002373.XSHE,2373,XSHE,千方科技,北京千方科技股份有限公司,10303,申万行业分类,10303340302,470303,2011/10/10,2014/1/1,0,1030334,信息服务,103033403,计算机应用
4440,002374.XSHE,2374,XSHE,丽鹏股份,山东丽鹏股份有限公司,10303,申万行业分类,10303070301,620501,2017/6/29,,1,1030307,建筑装饰,103030703,园林工程
4441,002374.XSHE,2374,XSHE,丽鹏股份,山东丽鹏股份有限公司,10303,申万行业分类,10303160201,360201,2010/1/1,2010/3/1,0,1030316,轻工制造,103031602,包装印刷
4442,002374.XSHE,2374,XSHE,丽鹏股份,山东丽鹏股份有限公司,10303,申万行业分类,10303160201,360201,2010/3/1,2017/6/29,0,1030316,轻工制造,103031602,包装印刷
4443,002375.XSHE,2375,XSHE,亚厦股份,浙江亚厦装饰股份有限公司,10303,申万行业分类,10303070201,620201,2014/1/1,,1,1030307,建筑装饰,103030702,装修装饰
4444,002375.XSHE,2375,XSHE,亚厦股份,浙江亚厦装饰股份有限公司,10303,申万行业分类,10303290204,250202,2010/3/5,2014/1/1,0,1030329,建筑建材,103032902,建筑装饰
4445,002376.XSHE,2376,XSHE,新北洋,山东新北洋信息技术股份有限公司,10303,申万行业分类,10303250101,710101,2014/1/1,,1,1030325,计算机,103032501,计算机设备
4446,002376.XSHE,2376,XSHE,新北洋,山东新北洋信息技术股份有限公司,10303,申万行业分类,10303320201,320201,2010/3/5,2014/1/1,0,1030332,信息设备,103033202,计算机设备
4447,002377.XSHE,2377,XSHE,国创高新,湖北国创高新材料股份有限公司,10303,申万行业分类,10303030101,220101,2010/1/5,2010/3/5,0,1030303,化工,103030301,石油化工
4448,002377.XSHE,2377,XSHE,国创高新,湖北国创高新材料股份有限公司,10303,申万行业分类,10303030101,220101,2010/3/5,,1,1030303,化工,103030301,石油化工
4449,002378.XSHE,2378,XSHE,章源钨业,崇义章源钨业股份有限公司,10303,申万行业分类,10303050302,240502,2014/1/1,,1,1030305,有色金属,103030503,稀有金属
4450,002378.XSHE,2378,XSHE,章源钨业,崇义章源钨业股份有限公司,10303,申万行业分类,10303050505,240106,2010/3/12,2014/1/1,0,1030305,有色金属,103030505,有色金属冶炼与加工
4451,002379.XSHE,2379,XSHE,宏创控股,山东宏创铝业控股股份有限公司,10303,申万行业分类,10303050101,240301,2014/1/1,,1,1030305,有色金属,103030501,工业金属
4452,002379.XSHE,2379,XSHE,宏创控股,山东宏创铝业控股股份有限公司,10303,申万行业分类,10303050501,240102,2010/3/12,2014/1/1,0,1030305,有色金属,103030505,有色金属冶炼与加工
4453,002380.XSHE,2380,XSHE,科远股份,南京科远自动化集团股份有限公司,10303,申万行业分类,10303250202,710202,2014/1/1,,1,1030325,计算机,103032502,计算机应用
4454,002380.XSHE,2380,XSHE,科远股份,南京科远自动化集团股份有限公司,10303,申万行业分类,10303340301,470302,2011/10/10,2014/1/1,0,1030334,信息服务,103033403,计算机应用
4455,002380.XSHE,2380,XSHE,科远股份,南京科远自动化集团股份有限公司,10303,申万行业分类,10303340302,470303,2010/3/12,2011/10/10,0,1030334,信息服务,103033403,计算机应用
4456,002381.XSHE,2381,XSHE,双箭股份,浙江双箭橡胶股份有限公司,10303,申万行业分类,10303030602,220602,2010/1/17,2010/3/17,0,1030303,化工,103030306,橡胶
4457,002381.XSHE,2381,XSHE,双箭股份,浙江双箭橡胶股份有限公司,10303,申万行业分类,10303030602,220602,2010/3/17,2015/1/15,0,1030303,化工,103030306,橡胶
4458,002381.XSHE,2381,XSHE,双箭股份,浙江双箭橡胶股份有限公司,10303,申万行业分类,10303030602,220602,2015/1/15,2015/7/15,0,1030303,化工,103030306,橡胶
4459,002381.XSHE,2381,XSHE,双箭股份,浙江双箭橡胶股份有限公司,10303,申万行业分类,10303030602,220602,2015/7/15,2015/10/31,0,1030303,化工,103030306,橡胶
4460,002381.XSHE,2381,XSHE,双箭股份,浙江双箭橡胶股份有限公司,10303,申万行业分类,10303030602,220602,2015/11/2,,1,1030303,化工,103030306,橡胶
4461,002381.XSHE,2381,XSHE,双箭股份,浙江双箭橡胶股份有限公司,10303,申万行业分类,10303030602,220602,2015/10/31,2015/11/2,0,1030303,化工,103030306,橡胶
4462,002382.XSHE,2382,XSHE,蓝帆医疗,蓝帆医疗股份有限公司,10303,申万行业分类,10303030501,220501,2010/1/17,2010/3/17,0,1030303,化工,103030305,塑料
4463,002382.XSHE,2382,XSHE,蓝帆医疗,蓝帆医疗股份有限公司,10303,申万行业分类,10303030501,220501,2010/3/17,,1,1030303,化工,103030305,塑料
4464,002383.XSHE,2383,XSHE,合众思壮,北京合众思壮科技股份有限公司,10303,申万行业分类,10303250101,710101,2014/1/1,2015/10/26,0,1030325,计算机,103032501,计算机设备
4465,002383.XSHE,2383,XSHE,合众思壮,北京合众思壮科技股份有限公司,10303,申万行业分类,10303250101,710101,2015/10/26,,1,1030325,计算机,103032501,计算机设备
4466,002383.XSHE,2383,XSHE,合众思壮,北京合众思壮科技股份有限公司,10303,申万行业分类,10303320201,320201,2010/3/17,2014/1/1,0,1030332,信息设备,103033202,计算机设备
4467,002384.XSHE,2384,XSHE,东山精密,苏州东山精密制造股份有限公司,10303,申万行业分类,10303120502,270502,2011/1/10,2011/10/10,0,1030312,电子,103031205,电子制造
4468,002384.XSHE,2384,XSHE,东山精密,苏州东山精密制造股份有限公司,10303,申万行业分类,10303120502,270502,2011/10/10,2016/8/4,0,1030312,电子,103031205,电子制造
4469,002384.XSHE,2384,XSHE,东山精密,苏州东山精密制造股份有限公司,10303,申万行业分类,10303120502,270502,2016/8/4,2016/12/5,0,1030312,电子,103031205,电子制造
4470,002384.XSHE,2384,XSHE,东山精密,苏州东山精密制造股份有限公司,10303,申万行业分类,10303120502,270502,2016/12/5,,1,1030312,电子,103031205,电子制造
4471,002384.XSHE,2384,XSHE,东山精密,苏州东山精密制造股份有限公司,10303,申万行业分类,10303300102,260102,2010/3/22,2011/1/10,0,1030330,机械设备,103033001,通用机械
4472,002385.XSHE,2385,XSHE,大北农,北京大北农科技集团股份有限公司,10303,申万行业分类,10303010401,110401,2010/1/29,2010/3/29,0,1030301,农林牧渔,103030104,饲料
4473,002385.XSHE,2385,XSHE,大北农,北京大北农科技集团股份有限公司,10303,申万行业分类,10303010401,110401,2010/3/29,2015/6/2,0,1030301,农林牧渔,103030104,饲料
4474,002385.XSHE,2385,XSHE,大北农,北京大北农科技集团股份有限公司,10303,申万行业分类,10303010401,110401,2015/6/2,2015/8/10,0,1030301,农林牧渔,103030104,饲料
4475,002385.XSHE,2385,XSHE,大北农,北京大北农科技集团股份有限公司,10303,申万行业分类,10303010401,110401,2015/8/10,,1,1030301,农林牧渔,103030104,饲料
4476,002386.XSHE,2386,XSHE,天原集团,宜宾天原集团股份有限公司,10303,申万行业分类,10303030202,220202,2010/1/22,2010/3/22,0,1030303,化工,103030302,化学原料
4477,002386.XSHE,2386,XSHE,天原集团,宜宾天原集团股份有限公司,10303,申万行业分类,10303030202,220202,2010/3/22,,1,1030303,化工,103030302,化学原料
4478,002387.XSHE,2387,XSHE,黑牛食品,黑牛食品股份有限公司,10303,申万行业分类,10303140204,340304,2010/1/23,2010/3/23,0,1030314,食品饮料,103031402,饮料制造
4479,002387.XSHE,2387,XSHE,黑牛食品,黑牛食品股份有限公司,10303,申万行业分类,10303140204,340304,2010/3/23,2015/7/14,0,1030314,食品饮料,103031402,饮料制造
4480,002387.XSHE,2387,XSHE,黑牛食品,黑牛食品股份有限公司,10303,申万行业分类,10303140204,340304,2015/7/14,,1,1030314,食品饮料,103031402,饮料制造
4481,002388.XSHE,2388,XSHE,新亚制程,深圳市新亚电子制程股份有限公司,10303,申万行业分类,10303120401,270401,2010/1/23,2010/3/23,0,1030312,电子,103031204,其他电子
4482,002388.XSHE,2388,XSHE,新亚制程,深圳市新亚电子制程股份有限公司,10303,申万行业分类,10303120401,270401,2010/3/23,2015/11/23,0,1030312,电子,103031204,其他电子
4483,002388.XSHE,2388,XSHE,新亚制程,深圳市新亚电子制程股份有限公司,10303,申万行业分类,10303120401,270401,2015/11/23,,1,1030312,电子,103031204,其他电子
4484,002389.XSHE,2389,XSHE,南洋科技,浙江南洋科技股份有限公司,10303,申万行业分类,10303120202,270203,2011/1/10,2011/10/10,0,1030312,电子,103031202,元件
4485,002389.XSHE,2389,XSHE,南洋科技,浙江南洋科技股份有限公司,10303,申万行业分类,10303120202,270203,2011/10/10,2016/8/4,0,1030312,电子,103031202,元件
4486,002389.XSHE,2389,XSHE,南洋科技,浙江南洋科技股份有限公司,10303,申万行业分类,10303120202,270203,2016/8/4,2016/8/15,0,1030312,电子,103031202,元件
4487,002389.XSHE,2389,XSHE,南洋科技,浙江南洋科技股份有限公司,10303,申万行业分类,10303120202,270203,2016/8/15,,1,1030312,电子,103031202,元件
4488,002389.XSHE,2389,XSHE,南洋科技,浙江南洋科技股份有限公司,10303,申万行业分类,10303120203,270201,2010/3/23,2011/1/10,0,1030312,电子,103031202,元件
4489,002390.XSHE,2390,XSHE,信邦制药,贵州信邦制药股份有限公司,10303,申万行业分类,10303170201,370201,2010/3/29,2014/1/1,0,1030317,医药生物,103031702,中药
4490,002390.XSHE,2390,XSHE,信邦制药,贵州信邦制药股份有限公司,10303,申万行业分类,10303170201,370201,2015/7/1,2015/11/2,0,1030317,医药生物,103031702,中药
4491,002390.XSHE,2390,XSHE,信邦制药,贵州信邦制药股份有限公司,10303,申万行业分类,10303170201,370201,2015/11/2,,1,1030317,医药生物,103031702,中药
4492,002390.XSHE,2390,XSHE,信邦制药,贵州信邦制药股份有限公司,10303,申万行业分类,10303170601,370601,2014/1/1,2014/7/1,0,1030317,医药生物,103031706,医疗服务
4493,002390.XSHE,2390,XSHE,信邦制药,贵州信邦制药股份有限公司,10303,申万行业分类,10303170601,370601,2014/7/1,2015/1/1,0,1030317,医药生物,103031706,医疗服务
4494,002390.XSHE,2390,XSHE,信邦制药,贵州信邦制药股份有限公司,10303,申万行业分类,10303170601,370601,2015/1/1,2015/7/1,0,1030317,医药生物,103031706,医疗服务
4495,002391.XSHE,2391,XSHE,长青股份,江苏长青农化股份有限公司,10303,申万行业分类,10303030303,220303,2010/1/29,2010/3/29,0,1030303,化工,103030303,化学制品
4496,002391.XSHE,2391,XSHE,长青股份,江苏长青农化股份有限公司,10303,申万行业分类,10303030303,220303,2010/3/29,2015/10/26,0,1030303,化工,103030303,化学制品
4497,002391.XSHE,2391,XSHE,长青股份,江苏长青农化股份有限公司,10303,申万行业分类,10303030303,220303,2015/10/26,2016/6/15,0,1030303,化工,103030303,化学制品
4498,002391.XSHE,2391,XSHE,长青股份,江苏长青农化股份有限公司,10303,申万行业分类,10303030303,220303,2016/6/15,,1,1030303,化工,103030303,化学制品
4499,002392.XSHE,2392,XSHE,北京利尔,北京利尔高温材料股份有限公司,10303,申万行业分类,10303060301,610301,2014/1/1,,1,1030306,建筑材料,103030603,其他建材
4500,002392.XSHE,2392,XSHE,北京利尔,北京利尔高温材料股份有限公司,10303,申万行业分类,10303290104,250104,2010/4/7,2011/10/10,0,1030329,建筑建材,103032901,建筑材料
4501,002392.XSHE,2392,XSHE,北京利尔,北京利尔高温材料股份有限公司,10303,申万行业分类,10303290105,250105,2011/10/10,2014/1/1,0,1030329,建筑建材,103032901,建筑材料
4502,002393.XSHE,2393,XSHE,力生制药,天津力生制药股份有限公司,10303,申万行业分类,10303170102,370102,2010/1/6,2010/4/6,0,1030317,医药生物,103031701,化学制药
4503,002393.XSHE,2393,XSHE,力生制药,天津力生制药股份有限公司,10303,申万行业分类,10303170102,370102,2010/4/6,,1,1030317,医药生物,103031701,化学制药
4504,002394.XSHE,2394,XSHE,联发股份,江苏联发纺织股份有限公司,10303,申万行业分类,10303150102,350102,2010/1/6,2010/4/6,0,1030315,纺织服装,103031501,纺织制造
4505,002394.XSHE,2394,XSHE,联发股份,江苏联发纺织股份有限公司,10303,申万行业分类,10303150102,350102,2010/4/6,2016/1/18,0,1030315,纺织服装,103031501,纺织制造
4506,002394.XSHE,2394,XSHE,联发股份,江苏联发纺织股份有限公司,10303,申万行业分类,10303150102,350102,2016/1/18,2016/8/21,0,1030315,纺织服装,103031501,纺织制造
4507,002394.XSHE,2394,XSHE,联发股份,江苏联发纺织股份有限公司,10303,申万行业分类,10303150102,350102,2016/8/21,2016/8/22,0,1030315,纺织服装,103031501,纺织制造
4508,002394.XSHE,2394,XSHE,联发股份,江苏联发纺织股份有限公司,10303,申万行业分类,10303150102,350102,2016/8/22,,1,1030315,纺织服装,103031501,纺织制造
4509,002395.XSHE,2395,XSHE,双象股份,无锡双象超纤材料股份有限公司,10303,申万行业分类,10303030501,220501,2010/4/12,2011/1/10,0,1030303,化工,103030305,塑料
4510,002395.XSHE,2395,XSHE,双象股份,无锡双象超纤材料股份有限公司,10303,申万行业分类,10303030501,220501,2017/6/29,,1,1030303,化工,103030305,塑料
4511,002395.XSHE,2395,XSHE,双象股份,无锡双象超纤材料股份有限公司,10303,申万行业分类,10303030502,220502,2011/10/10,2017/6/29,0,1030303,化工,103030305,塑料
4512,002395.XSHE,2395,XSHE,双象股份,无锡双象超纤材料股份有限公司,10303,申万行业分类,10303030502,220502,2011/1/10,2011/10/10,0,1030303,化工,103030305,塑料
4513,002396.XSHE,2396,XSHE,星网锐捷,福建星网锐捷通讯股份有限公司,10303,申万行业分类,10303270203,730203,2014/1/1,2017/5/12,0,1030327,通信,103032702,通信设备
4514,002396.XSHE,2396,XSHE,星网锐捷,福建星网锐捷通讯股份有限公司,10303,申万行业分类,10303270203,730203,2017/5/12,,1,1030327,通信,103032702,通信设备
4515,002396.XSHE,2396,XSHE,星网锐捷,福建星网锐捷通讯股份有限公司,10303,申万行业分类,10303320104,320104,2013/7/1,2014/1/1,0,1030332,信息设备,103033201,通信设备
4516,002396.XSHE,2396,XSHE,星网锐捷,福建星网锐捷通讯股份有限公司,10303,申万行业分类,10303340301,470302,2010/4/12,2011/10/10,0,1030334,信息服务,103033403,计算机应用
4517,002396.XSHE,2396,XSHE,星网锐捷,福建星网锐捷通讯股份有限公司,10303,申万行业分类,10303340302,470303,2011/10/10,2013/7/1,0,1030334,信息服务,103033403,计算机应用
4518,002397.XSHE,2397,XSHE,梦洁股份,湖南梦洁家纺股份有限公司,10303,申万行业分类,10303150205,350206,2011/1/10,2011/10/10,0,1030315,纺织服装,103031502,服装家纺
4519,002397.XSHE,2397,XSHE,梦洁股份,湖南梦洁家纺股份有限公司,10303,申万行业分类,10303150205,350206,2011/10/10,2015/11/2,0,1030315,纺织服装,103031502,服装家纺
4520,002397.XSHE,2397,XSHE,梦洁股份,湖南梦洁家纺股份有限公司,10303,申万行业分类,10303150205,350206,2015/11/2,2016/1/25,0,1030315,纺织服装,103031502,服装家纺
4521,002397.XSHE,2397,XSHE,梦洁股份,湖南梦洁家纺股份有限公司,10303,申万行业分类,10303150205,350206,2016/1/25,,1,1030315,纺织服装,103031502,服装家纺
4522,002397.XSHE,2397,XSHE,梦洁股份,湖南梦洁家纺股份有限公司,10303,申万行业分类,10303150207,350201,2010/4/12,2011/1/10,0,1030315,纺织服装,103031502,服装家纺
4523,002398.XSHE,2398,XSHE,建研集团,厦门市建筑科学研究院集团股份有限公司,10303,申万行业分类,10303060303,610303,2014/1/1,,1,1030306,建筑材料,103030603,其他建材
4524,002398.XSHE,2398,XSHE,建研集团,厦门市建筑科学研究院集团股份有限公司,10303,申万行业分类,10303290104,250104,2010/4/22,2014/1/1,0,1030329,建筑建材,103032901,建筑材料
4525,002399.XSHE,2399,XSHE,海普瑞,深圳市海普瑞药业集团股份有限公司,10303,申万行业分类,10303170101,370101,2012/1/2,2012/7/2,0,1030317,医药生物,103031701,化学制药
4526,002399.XSHE,2399,XSHE,海普瑞,深圳市海普瑞药业集团股份有限公司,10303,申万行业分类,10303170101,370101,2012/7/2,,1,1030317,医药生物,103031701,化学制药
4527,002399.XSHE,2399,XSHE,海普瑞,深圳市海普瑞药业集团股份有限公司,10303,申万行业分类,10303170301,370301,2010/4/21,2012/1/2,0,1030317,医药生物,103031703,生物制品
4528,002400.XSHE,2400,XSHE,省广集团,广东省广告集团股份有限公司,10303,申万行业分类,10303260201,720201,2014/1/1,2017/5/26,0,1030326,传媒,103032602,营销传播
4529,002400.XSHE,2400,XSHE,省广集团,广东省广告集团股份有限公司,10303,申万行业分类,10303260201,720201,2017/5/26,,1,1030326,传媒,103032602,营销传播
4530,002400.XSHE,2400,XSHE,省广集团,广东省广告集团股份有限公司,10303,申万行业分类,10303340402,470402,2010/4/26,2011/10/10,0,1030334,信息服务,103033404,传媒
4531,002400.XSHE,2400,XSHE,省广集团,广东省广告集团股份有限公司,10303,申万行业分类,10303340403,470403,2011/10/10,2014/1/1,0,1030334,信息服务,103033404,传媒
4532,002401.XSHE,2401,XSHE,中远海科,中远海运科技股份有限公司,10303,申万行业分类,10303250202,710202,2014/1/1,2015/10/16,0,1030325,计算机,103032502,计算机应用
4533,002401.XSHE,2401,XSHE,中远海科,中远海运科技股份有限公司,10303,申万行业分类,10303250202,710202,2015/10/16,2015/11/2,0,1030325,计算机,103032502,计算机应用
4534,002401.XSHE,2401,XSHE,中远海科,中远海运科技股份有限公司,10303,申万行业分类,10303250202,710202,2015/11/2,,1,1030325,计算机,103032502,计算机应用
4535,002401.XSHE,2401,XSHE,中远海科,中远海运科技股份有限公司,10303,申万行业分类,10303340302,470303,2010/5/5,2014/1/1,0,1030334,信息服务,103033403,计算机应用
4536,002402.XSHE,2402,XSHE,和而泰,深圳和而泰智能控制股份有限公司,10303,申万行业分类,10303120203,270201,2010/5/11,2011/1/10,0,1030312,电子,103031202,元件
4537,002402.XSHE,2402,XSHE,和而泰,深圳和而泰智能控制股份有限公司,10303,申万行业分类,10303120502,270502,2011/1/10,2011/10/10,0,1030312,电子,103031205,电子制造
4538,002402.XSHE,2402,XSHE,和而泰,深圳和而泰智能控制股份有限公司,10303,申万行业分类,10303120502,270502,2011/10/10,2015/8/4,0,1030312,电子,103031205,电子制造
4539,002402.XSHE,2402,XSHE,和而泰,深圳和而泰智能控制股份有限公司,10303,申万行业分类,10303120502,270502,2015/8/4,2016/8/4,0,1030312,电子,103031205,电子制造
4540,002402.XSHE,2402,XSHE,和而泰,深圳和而泰智能控制股份有限公司,10303,申万行业分类,10303120502,270502,2016/8/4,,1,1030312,电子,103031205,电子制造
4541,002403.XSHE,2403,XSHE,爱仕达,浙江爱仕达电器股份有限公司,10303,申万行业分类,10303130104,330104,2010/1/10,2010/5/10,0,1030313,家用电器,103031301,白色家电
4542,002403.XSHE,2403,XSHE,爱仕达,浙江爱仕达电器股份有限公司,10303,申万行业分类,10303130104,330104,2010/5/10,,1,1030313,家用电器,103031301,白色家电
4543,002404.XSHE,2404,XSHE,嘉欣丝绸,浙江嘉欣丝绸股份有限公司,10303,申万行业分类,10303150103,350103,2010/1/10,2010/5/10,0,1030315,纺织服装,103031501,纺织制造
4544,002404.XSHE,2404,XSHE,嘉欣丝绸,浙江嘉欣丝绸股份有限公司,10303,申万行业分类,10303150103,350103,2010/5/10,,1,1030315,纺织服装,103031501,纺织制造
4545,002405.XSHE,2405,XSHE,四维图新,北京四维图新科技股份有限公司,10303,申万行业分类,10303250201,710201,2015/8/13,2015/8/14,0,1030325,计算机,103032502,计算机应用
4546,002405.XSHE,2405,XSHE,四维图新,北京四维图新科技股份有限公司,10303,申万行业分类,10303250201,710201,2015/8/14,2015/11/2,0,1030325,计算机,103032502,计算机应用
4547,002405.XSHE,2405,XSHE,四维图新,北京四维图新科技股份有限公司,10303,申万行业分类,10303250201,710201,2015/11/2,,1,1030325,计算机,103032502,计算机应用
4548,002405.XSHE,2405,XSHE,四维图新,北京四维图新科技股份有限公司,10303,申万行业分类,10303250201,710201,2014/1/1,2015/8/13,0,1030325,计算机,103032502,计算机应用
4549,002405.XSHE,2405,XSHE,四维图新,北京四维图新科技股份有限公司,10303,申万行业分类,10303340301,470302,2011/10/10,2014/1/1,0,1030334,信息服务,103033403,计算机应用
4550,002405.XSHE,2405,XSHE,四维图新,北京四维图新科技股份有限公司,10303,申万行业分类,10303340302,470303,2010/5/12,2011/10/10,0,1030334,信息服务,103033403,计算机应用
4551,002406.XSHE,2406,XSHE,远东传动,许昌远东传动轴股份有限公司,10303,申万行业分类,10303110201,280201,2014/1/1,2016/7/21,0,1030311,汽车,103031102,汽车零部件
4552,002406.XSHE,2406,XSHE,远东传动,许昌远东传动轴股份有限公司,10303,申万行业分类,10303110201,280201,2016/7/21,,1,1030311,汽车,103031102,汽车零部件
4553,002406.XSHE,2406,XSHE,远东传动,许昌远东传动轴股份有限公司,10303,申万行业分类,10303310201,310201,2010/5/18,2014/1/1,0,1030331,交运设备,103033102,汽车零部件
4554,002407.XSHE,2407,XSHE,多氟多,多氟多化工股份有限公司,10303,申万行业分类,10303030309,220309,2010/5/12,2011/1/10,0,1030303,化工,103030303,化学制品
4555,002407.XSHE,2407,XSHE,多氟多,多氟多化工股份有限公司,10303,申万行业分类,10303030311,220311,2011/1/10,2011/10/10,0,1030303,化工,103030303,化学制品
4556,002407.XSHE,2407,XSHE,多氟多,多氟多化工股份有限公司,10303,申万行业分类,10303030311,220311,2011/10/10,,1,1030303,化工,103030303,化学制品
4557,002408.XSHE,2408,XSHE,齐翔腾达,淄博齐翔腾达化工股份有限公司,10303,申万行业分类,10303030101,220101,2010/5/12,2011/10/10,0,1030303,化工,103030301,石油化工
4558,002408.XSHE,2408,XSHE,齐翔腾达,淄博齐翔腾达化工股份有限公司,10303,申万行业分类,10303030313,220313,2014/1/1,2016/8/11,0,1030303,化工,103030303,化学制品
4559,002408.XSHE,2408,XSHE,齐翔腾达,淄博齐翔腾达化工股份有限公司,10303,申万行业分类,10303030313,220313,2016/8/11,2016/12/4,0,1030303,化工,103030303,化学制品
4560,002408.XSHE,2408,XSHE,齐翔腾达,淄博齐翔腾达化工股份有限公司,10303,申万行业分类,10303030313,220313,2016/12/4,,1,1030303,化工,103030303,化学制品
4561,002408.XSHE,2408,XSHE,齐翔腾达,淄博齐翔腾达化工股份有限公司,10303,申万行业分类,10303030702,220702,2011/10/10,2014/1/1,0,1030303,化工,103030307,化工新材料
4562,002409.XSHE,2409,XSHE,雅克科技,江苏雅克科技股份有限公司,10303,申万行业分类,10303030309,220309,2010/1/12,2010/5/12,0,1030303,化工,103030303,化学制品
4563,002409.XSHE,2409,XSHE,雅克科技,江苏雅克科技股份有限公司,10303,申万行业分类,10303030309,220309,2010/5/12,2015/10/26,0,1030303,化工,103030303,化学制品
4564,002409.XSHE,2409,XSHE,雅克科技,江苏雅克科技股份有限公司,10303,申万行业分类,10303030309,220309,2015/10/26,,1,1030303,化工,103030303,化学制品
4565,002410.XSHE,2410,XSHE,广联达,广联达科技股份有限公司,10303,申万行业分类,10303250201,710201,2014/1/1,2015/11/2,0,1030325,计算机,103032502,计算机应用
4566,002410.XSHE,2410,XSHE,广联达,广联达科技股份有限公司,10303,申万行业分类,10303250201,710201,2015/11/2,,1,1030325,计算机,103032502,计算机应用
4567,002410.XSHE,2410,XSHE,广联达,广联达科技股份有限公司,10303,申万行业分类,10303340301,470302,2011/10/10,2014/1/1,0,1030334,信息服务,103033403,计算机应用
4568,002410.XSHE,2410,XSHE,广联达,广联达科技股份有限公司,10303,申万行业分类,10303340302,470303,2010/5/12,2011/10/10,0,1030334,信息服务,103033403,计算机应用
4569,002411.XSHE,2411,XSHE,必康股份,江苏必康制药股份有限公司,10303,申万行业分类,10303030303,220303,2016/4/13,2016/4/14,0,1030303,化工,103030303,化学制品
4570,002411.XSHE,2411,XSHE,必康股份,江苏必康制药股份有限公司,10303,申万行业分类,10303030303,220303,2010/1/12,2010/5/12,0,1030303,化工,103030303,化学制品
4571,002411.XSHE,2411,XSHE,必康股份,江苏必康制药股份有限公司,10303,申万行业分类,10303030303,220303,2010/5/12,2015/1/30,0,1030303,化工,103030303,化学制品
4572,002411.XSHE,2411,XSHE,必康股份,江苏必康制药股份有限公司,10303,申万行业分类,10303030303,220303,2015/1/30,2016/4/13,0,1030303,化工,103030303,化学制品
4573,002411.XSHE,2411,XSHE,必康股份,江苏必康制药股份有限公司,10303,申万行业分类,10303170102,370102,2016/4/14,,1,1030317,医药生物,103031701,化学制药
4574,002412.XSHE,2412,XSHE,汉森制药,湖南汉森制药股份有限公司,10303,申万行业分类,10303170201,370201,2010/1/12,2010/5/12,0,1030317,医药生物,103031702,中药
4575,002412.XSHE,2412,XSHE,汉森制药,湖南汉森制药股份有限公司,10303,申万行业分类,10303170201,370201,2010/5/12,2015/8/26,0,1030317,医药生物,103031702,中药
4576,002412.XSHE,2412,XSHE,汉森制药,湖南汉森制药股份有限公司,10303,申万行业分类,10303170201,370201,2015/8/26,2015/11/2,0,1030317,医药生物,103031702,中药
4577,002412.XSHE,2412,XSHE,汉森制药,湖南汉森制药股份有限公司,10303,申万行业分类,10303170201,370201,2015/11/2,,1,1030317,医药生物,103031702,中药
4578,002413.XSHE,2413,XSHE,雷科防务,江苏雷科防务科技股份有限公司,10303,申万行业分类,10303100201,650201,2017/6/29,,1,1030310,国防军工,103031002,航空装备
4579,002413.XSHE,2413,XSHE,雷科防务,江苏雷科防务科技股份有限公司,10303,申万行业分类,10303130102,330102,2010/5/12,2011/1/10,0,1030313,家用电器,103031301,白色家电
4580,002413.XSHE,2413,XSHE,雷科防务,江苏雷科防务科技股份有限公司,10303,申万行业分类,10303130105,330105,2011/1/10,2011/10/10,0,1030313,家用电器,103031301,白色家电
4581,002413.XSHE,2413,XSHE,雷科防务,江苏雷科防务科技股份有限公司,10303,申万行业分类,10303130105,330105,2011/10/10,2016/9/13,0,1030313,家用电器,103031301,白色家电
4582,002413.XSHE,2413,XSHE,雷科防务,江苏雷科防务科技股份有限公司,10303,申万行业分类,10303130105,330105,2016/9/13,2017/6/29,0,1030313,家用电器,103031301,白色家电
4583,002414.XSHE,2414,XSHE,高德红外,武汉高德红外股份有限公司,10303,申万行业分类,10303120401,270401,2010/1/28,2010/5/28,0,1030312,电子,103031204,其他电子
4584,002414.XSHE,2414,XSHE,高德红外,武汉高德红外股份有限公司,10303,申万行业分类,10303120401,270401,2010/5/28,,1,1030312,电子,103031204,其他电子
4585,002415.XSHE,2415,XSHE,海康威视,杭州海康威视数字技术股份有限公司,10303,申万行业分类,10303120501,270501,2017/6/29,,1,1030312,电子,103031205,电子制造
4586,002415.XSHE,2415,XSHE,海康威视,杭州海康威视数字技术股份有限公司,10303,申万行业分类,10303250101,710101,2014/1/1,2017/6/29,0,1030325,计算机,103032501,计算机设备
4587,002415.XSHE,2415,XSHE,海康威视,杭州海康威视数字技术股份有限公司,10303,申万行业分类,10303320201,320201,2010/5/12,2014/1/1,0,1030332,信息设备,103033202,计算机设备
4588,002416.XSHE,2416,XSHE,爱施德,深圳市爱施德股份有限公司,10303,申万行业分类,10303230201,450401,2014/1/1,,1,1030323,商业贸易,103032302,专业零售
4589,002416.XSHE,2416,XSHE,爱施德,深圳市爱施德股份有限公司,10303,申万行业分类,10303230502,450102,2010/5/10,2014/1/1,0,1030323,商业贸易,103032305,零售
4590,002417.XSHE,2417,XSHE,深南股份,深南金科股份有限公司,10303,申万行业分类,10303270203,730203,2014/1/1,2016/8/4,0,1030327,通信,103032702,通信设备
